+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2001-02-14 |  88.60 |          |        |          |        |          |           |          | 10925.05 |
| 2001-02-15 |  89.45 |   NDAY   |  89.12 |   PNL    |  89.45 |      122 |     84.97 |    40.92 | 10965.97 |
| 2001-02-16 |  87.48 |          |        |          |        |          |           |          | 10965.97 |
| 2001-02-20 |  86.13 |          |        |          |        |          |           |          | 10965.97 |
| 2001-02-21 |  84.28 |          |        |          |        |          |           |          | 10965.97 |
| 2001-02-22 |  84.40 |   NDAY   |  84.77 |          |        |      129 |     79.73 |   -46.73 | 10919.24 |
| 2001-02-23 |  83.83 |          |        |          |        |      129 |     79.73 |  -120.29 | 10845.68 |
| 2001-02-26 |  85.62 |          |        |   PNL    |  85.62 |      129 |     80.12 |   109.91 | 11075.88 |
| 2001-02-27 |  84.83 |          |        |          |        |          |           |          | 11075.88 |
| 2001-02-28 |  83.16 |          |        |          |        |          |           |          | 11075.88 |
| 2001-03-01 |  83.59 |   NDAY   |  83.22 |   PNL    |  83.59 |      133 |     77.39 |    49.07 | 11124.96 |
| 2001-03-02 |  82.93 |          |        |          |        |          |           |          | 11124.96 |
| 2001-03-05 |  83.69 |          |        |          |        |          |           |          | 11124.96 |
| 2001-03-06 |  84.58 |          |        |          |        |          |           |          | 11124.96 |
| 2001-03-07 |  85.19 |          |        |          |        |          |           |          | 11124.96 |
| 2001-03-08 |  85.28 |   NDAY   |  84.93 |   PNL    |  85.28 |      130 |     78.56 |    45.35 | 11170.31 |
| 2001-03-09 |  82.76 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-12 |  79.22 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-13 |  80.52 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-14 |  78.93 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-15 |  78.95 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-16 |  77.37 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-19 |  78.94 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-20 |  76.82 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-21 |  75.52 |          |        |          |        |          |           |          | 11170.31 |
| 2001-03-22 |  74.75 |   NDAY   |  75.35 |          |        |      148 |     63.83 |   -89.60 | 11080.71 |
| 2001-03-23 |  77.01 |          |        |   PNL    |  77.01 |      148 |     64.48 |   244.91 | 11415.22 |
| 2001-03-26 |  77.99 |          |        |          |        |          |           |          | 11415.22 |
| 2001-03-27 |  79.58 |          |        |          |        |          |           |          | 11415.22 |
| 2001-03-28 |  77.39 |          |        |          |        |          |           |          | 11415.22 |
| 2001-03-29 |  77.68 |          |        |          |        |          |           |          | 11415.22 |
| 2001-03-30 |  78.50 |          |        |          |        |          |           |          | 11415.22 |
| 2001-04-02 |  76.82 |          |        |          |        |          |           |          | 11415.22 |
| 2001-04-03 |  74.26 |          |        |          |        |          |           |          | 11415.22 |
| 2001-04-04 |  74.57 |          |        |          |        |          |           |          | 11415.22 |
