Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2001-08-29,77.9428,,,,,143.0,76.4217,-264.3172,11212.2879
2001-08-30,76.4452,,,,,143.0,76.4217,-478.4711,10998.134
2001-08-31,77.0051,,,,,143.0,76.4217,-398.4054,11078.1997
2001-09-04,76.5126,,,,,143.0,76.4217,-468.8272,11007.7779
2001-09-05,76.7015,,,,,143.0,76.4217,-441.8174,11034.7877
2001-09-06,74.7249,,,EXPIRY,74.7249,143.0,76.4217,-724.4654,10752.1396
2001-09-07,73.342,,,,,,,0.0,10752.1396
2001-09-10,74.2392,,,,,,,0.0,10752.1396
2001-09-17,70.3603,,,,,,,0.0,10752.1396
2001-09-18,70.1916,,,,,,,0.0,10752.1396
2001-09-19,68.775,,,,,,,0.0,10752.1396
2001-09-20,66.5893,,,,,,,0.0,10752.1396
2001-09-21,65.8709,,,,,,,0.0,10752.1396
2001-09-24,68.1867,,,,,,,0.0,10752.1396
2001-09-25,68.8977,,,,,,,0.0,10752.1396
2001-09-26,68.6539,,,,,,,0.0,10752.1396
2001-09-27,69.2497,,,,,,,0.0,10752.1396
2001-09-28,70.7191,,,,,,,0.0,10752.1396
