InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2014-12-11,2014-12-11,104,0,LEX,177.4483,PNL,177.7181,18512.9724,28.0603,0.0015,8541.0327
2014-12-15,2014-12-18,105,3,LEX,175.7946,PNL,179.9723,18541.0327,438.6628,0.0237,8979.6955
2014-12-31,2015-01-14,104,9,LEX,182.0246,STOP_OUT,175.7846,18979.6955,-648.959,-0.0342,8330.7365
2015-01-15,2015-01-20,103,2,LEX,176.4586,PNL,176.8348,18330.7365,38.7581,0.0021,8369.4945
2015-01-28,2015-02-03,102,4,LEX,178.6814,PNL,179.2678,18369.4945,59.8113,0.0033,8429.3059
2015-03-05,2015-03-20,99,11,LEX,184.3262,PNL,184.9644,18429.3059,63.1811,0.0034,8492.487
2015-03-25,2015-04-10,100,11,LEX,183.7865,PNL,184.6391,18492.487,85.2621,0.0046,8577.7491
2015-04-20,2015-04-20,101,0,LEX,183.7777,PNL,184.4722,18577.7491,70.1416,0.0038,8647.8907
2015-05-06,2015-05-08,101,2,LEX,184.2172,PNL,186.028,18647.8907,182.8989,0.0098,8830.7896
2015-05-13,2015-05-14,101,1,LEX,185.0172,PNL,186.5467,18830.7896,154.4856,0.0082,8985.2752
2015-06-08,2015-06-10,103,2,LEX,184.2875,PNL,185.4392,18985.2752,118.6182,0.0062,9103.8933
2015-06-25,2015-06-29,102,2,LEX,186.4736,STOP_OUT,181.4562,19103.8933,-511.7731,-0.0268,8592.1202
2015-07-09,2015-07-10,101,1,LEX,182.8872,PNL,183.2759,18592.1202,39.2554,0.0021,8631.3756
2015-07-22,2015-07-22,99,0,LEX,186.3234,PNL,186.7121,18631.3756,38.4793,0.0021,8669.8549
2015-07-23,2015-08-07,99,11,LEX,186.8534,EXPIRY,183.6911,18669.8549,-313.0698,-0.0168,8356.7851
2015-08-10,2015-08-10,99,0,LEX,184.8659,PNL,186.0055,18356.7851,112.8126,0.0061,8469.5976
2015-08-12,2015-08-12,100,0,LEX,182.9491,PNL,184.5479,18469.5976,159.885,0.0087,8629.4826
2015-08-13,2015-08-14,101,1,LEX,184.3801,PNL,184.9896,18629.4826,61.5621,0.0033,8691.0448
2015-08-24,2015-08-24,112,0,LEX,165.6179,PNL,167.3934,18691.0448,198.8571,0.0106,8889.9019
